Timestamp,GSR RAW,GSR Resistance CAL,GSR Conductance CAL,GSR RAW.1,GSR Resistance CAL.1,GSR Conductance CAL.1
0.0,,,,,,
0.0,,,,,,
0.0,,,,,,
0.0,,,,,,
0.0,,,,,,
0.0008803249999999989,,,,,,
0.0019194,19711.0,74.06976744186049,13.500784929356357,,,
0.00283345,,,,,,
0.0029165000000000003,,,,1471.0,34.79581483830058,28.739088440580968
0.004786575,,,,,,
0.0067397,,,,,,
0.008692825,,,,,,
0.0097319,19709.0,74.12582781456955,13.49057446618422,,,
0.01064595,,,,,,
0.010728999999999999,,,,1472.0,34.75174160861305,28.7755362382228
0.012599075,,,,,,
0.0145522,,,,,,
0.016505324999999998,,,,,,
0.017544399999999998,19709.0,74.12582781456955,13.49057446618422,,,
0.018458449999999998,,,,,,
0.0185415,,,,1471.0,34.79581483830058,28.739088440580968
0.019,,,,,,
0.020411574999999998,,,,,,
0.022364699999999998,,,,,,
0.024317824999999998,,,,,,
0.025356899999999998,19709.0,74.12582781456955,13.49057446618422,,,
0.026270949999999998,,,,,,
0.026354,,,,1471.0,34.79581483830058,28.739088440580968
0.028224074999999998,,,,,,
0.030177199999999998,,,,,,
0.032130325,,,,,,
0.0331694,19710.0,74.09778702477776,13.495679697770289,,,
0.03408345,,,,,,
0.0341665,,,,1471.0,34.79581483830058,28.739088440580968
0.036036575,,,,,,
0.0379897,,,,,,
0.039,,,,,,
0.039942825,,,,,,
0.0409819,19710.0,74.09778702477776,13.495679697770289,,,
0.04189595,,,,,,
0.041979,,,,1471.0,34.79581483830058,28.739088440580968
0.043849075,,,,,,
0.0458022,,,,,,
0.047755325,,,,,,
0.0487944,19709.0,74.12582781456955,13.49057446618422,,,
0.04970845,,,,,,
0.0497915,,,,1471.0,34.79581483830058,28.739088440580968
0.051661575,,,,,,
0.0536147,,,,,,
0.055567825,,,,,,
0.0566069,19709.0,74.12582781456955,13.49057446618422,,,
0.05752095,,,,,,
0.057604,,,,1472.0,34.75174160861305,28.7755362382228
0.059,,,,,,
0.059474075,,,,,,
0.0614272,,,,,,
0.063380325,,,,,,
0.0644194,19710.0,74.09778702477776,13.495679697770289,,,
0.06533345,,,,,,
0.0654165,,,,1471.0,34.79581483830058,28.739088440580968
0.0658246,,,,,,
0.067286575,,,,,,
0.0692397,,,,,,
0.06973085,,,,,,
0.071192825,,,,,,
0.0722319,19709.0,74.12582781456955,13.49057446618422,,,
0.07314595,,,,,,
0.073229,,,,1471.0,34.79581483830058,28.739088440580968
0.0736371,,,,,,
0.075099075,,,,,,
0.0770522,,,,,,
0.07754335,,,,,,
0.079,,,,,,
0.079005325,,,,,,
