Timestamp,GSR RAW,GSR Resistance CAL,GSR Conductance CAL
0.0,,,
0.0,,,
0.0,,,
0.003916,36133.0,254.4268406337372,3.9304029304029298
0.005869125,,,
0.007822250000000001,,,
0.009775375000000001,,,
0.011728500000000001,36132.0,254.52172291627812,3.9289377289377287
0.013681625000000001,,,
0.01563475,,,
0.017587875,,,
0.019541,36132.0,254.52172291627812,3.9289377289377287
0.021494125,,,
0.02344725,,,
0.025400375,,,
0.0273535,36131.0,254.61667599328487,3.9274725274725273
0.029306625,,,
0.03125975,,,
0.033212874999999996,,,
0.035165999999999996,36132.0,254.52172291627812,3.9289377289377287
0.037119124999999996,,,
0.039072249999999996,,,
0.041025374999999996,,,
0.042978499999999996,36132.0,254.52172291627812,3.9289377289377287
0.044931624999999996,,,
0.046884749999999996,,,
0.0478714,,,
0.048837874999999996,,,
0.050790999999999996,36131.0,254.61667599328487,3.9274725274725273
0.05177765,,,
0.052744124999999996,,,
0.054697249999999996,,,
0.0556839,,,
0.056650374999999996,,,
0.058603499999999996,36130.0,254.7116999440194,3.926007326007327
0.05959015,,,
0.060556624999999996,,,
0.06250975,,,
0.0634964,,,
0.064462875,,,
0.066416,36132.0,254.52172291627812,3.9289377289377287
0.06740265,,,
0.068369125,,,
0.06881430000000001,,,
0.07032225,,,
0.0713089,,,
0.072275375,,,
0.0742285,36130.0,254.7116999440194,3.926007326007327
0.07521515,,,
0.076181625,,,
0.07813475,,,
0.0791214,,,
0.080087875,,,
0.082041,36131.0,254.61667599328487,3.9274725274725273
0.08302765,,,
0.083994125,,,
0.08594725,,,
0.0869339,,,
0.087900375,,,
0.0898535,36131.0,254.61667599328487,3.9274725274725273
0.09084015,,,
0.091806625,,,
0.09375975,,,
0.0947464,,,
0.095712875,,,
0.097666,36132.0,254.52172291627812,3.9289377289377287
0.09865265,,,
0.099619125,,,
0.10157225,,,
0.1025589,,,
0.103525375,,,
0.1054785,36132.0,254.52172291627812,3.9289377289377287
0.10646515,,,
0.107431625,,,
0.10938475,,,
0.1103714,,,
0.111337875,,,
0.113291,36132.0,254.52172291627812,3.9289377289377287
0.11427765,,,
0.115244125,,,
0.11719725,,,
0.1181839,,,
0.119150375,,,
0.1211035,36131.0,254.61667599328487,3.9274725274725273
0.12209015,,,
0.123056625,,,
0.12500975,,,
0.12599639999999998,,,
0.126962875,,,
0.128916,36131.0,254.61667599328487,3.9274725274725273
0.12990264999999998,,,
0.130869125,,,
0.13282225,,,
0.13380889999999998,,,
0.134775375,,,
0.1367285,36131.0,254.61667599328487,3.9274725274725273
0.13771514999999998,,,
0.138681625,,,
0.14063475,,,
0.14162139999999998,,,
0.142587875,,,
