Timestamp,ET_PupilLeft,ET_PupilRight,ET_GazeLeftx,ET_GazeLefty,ET_GazeRightx,ET_GazeRighty,ET_Gaze3DX,ET_Gaze3DY,ET_Gaze3DZ,ET_ValidityLeftEye,ET_ValidityRightEye,ET_GazeDirectionLeftX,ET_GazeDirectionLeftY,ET_GazeDirectionLeftZ,ET_GazeDirectionRightX,ET_GazeDirectionRightY,ET_GazeDirectionRightZ,ET_Distance3D,Blink detected (binary),Gaze X,Gaze Y,Interpolated Gaze X,Interpolated Gaze Y,Interpolated Distance,Gaze Velocity,Gaze Acceleration,Fixation Index,Fixation Index by Stimulus,Fixation X,Fixation Y,Fixation Start,Fixation End,Fixation Duration,Fixation Dispersion,Saccade Index,Saccade Index by Stimulus,Saccade Start,Saccade End,Saccade Duration,Saccade Amplitude,Saccade Peak Velocity,Saccade Peak Acceleration,Saccade Peak Deceleration,Saccade Direction
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.639,5.03000020980835,5.300000190734863,1040.0,801.0,1040.0,801.0,-32.709999084472656,-107.31999969482422,540.4199829101562,0.0,0.0,-0.1001999974250793,-0.1671999990940094,0.9807999730110168,-0.0037000000011175,-0.1344999969005584,0.9908999800682068,551.9431762695312,0.0,1040.0,801.0,1040.0,801.0,1000.0,,,,,,,,,,,,,,,,,,,,
0.659,5.019999980926514,5.289999961853027,1040.0,802.0,1040.0,802.0,-32.61000061035157,-106.66000366210938,535.8499755859375,0.0,0.0,-0.1008000001311302,-0.1674000024795532,0.9807000160217284,-0.0035999999381601,-0.1343999952077865,0.9908999800682068,547.3344116210938,0.0,1040.0,802.0,1040.0,801.666666666667,1000.0,1.22484390580301,,1.0,1.0,1040.08695652174,799.275362318841,649.0,1109.0,460.0,0.0962973393719219,,,,,,,,,,
0.679,5.019999980926514,5.289999961853027,1040.0,802.0,1040.0,802.0,-32.630001068115234,-106.4800033569336,534.3599853515625,0.0,0.0,-0.1010999977588653,-0.1675000041723251,0.9807000160217284,-0.0035999999381601,-0.1344999969005584,0.9908999800682068,545.8418579101562,0.0,1040.0,802.0,1040.0,802.0,1000.0,0.4081696014008859,-40.8337152201061,1.0,1.0,1040.08695652174,799.275362318841,649.0,1109.0,460.0,0.0962973393719219,,,,,,,,,,
0.699,5.019999980926514,5.289999961853027,1040.0,802.0,1040.0,802.0,-32.549999237060554,-106.23999786376952,533.3699951171875,0.0,0.0,-0.1013000011444091,-0.1671999990940094,0.9807000160217284,-0.0032999999821186,-0.1344999969005584,0.9908999800682068,544.821044921875,0.0,1040.0,802.0,1040.0,802.0,1000.0,0.5895482399856851,9.06893192923993,1.0,1.0,1040.08695652174,799.275362318841,649.0,1109.0,460.0,0.0962973393719219,,,,,,,,,,
0.719,5.010000228881836,5.289999961853027,1040.0,802.0,1040.0,802.0,-32.529998779296875,-106.16000366210938,533.219970703125,0.0,0.0,-0.1013000011444091,-0.1669999957084655,0.9807000160217284,-0.0031999999191612,-0.1344999969005584,0.9908999800682068,544.6574096679689,0.0,1040.0,802.0,1040.33333333333,801.666666666667,1000.0,1.49491492251334,45.268334126382896,1.0,1.0,1040.08695652174,799.275362318841,649.0,1109.0,460.0,0.0962973393719219,,,,,,,,,,
0.739,5.010000228881836,5.289999961853027,1041.0,801.0,1041.0,801.0,-32.84000015258789,-106.08000183105467,535.0999755859375,0.0,0.0,-0.1018999963998794,-0.1659999936819076,0.98089998960495,-0.003400000045076,-0.1342999935150146,0.9908999800682068,546.5010986328125,0.0,1041.0,801.0,1040.66666666667,801.0,1000.0,2.21970335101092,36.2394214248788,1.0,1.0,1040.08695652174,799.275362318841,649.0,1109.0,460.0,0.0962973393719219,,,,,,,,,,
0.759,5.010000228881836,5.289999961853027,1041.0,800.0,1041.0,800.0,-33.09999847412109,-106.2300033569336,537.5900268554689,0.0,0.0,-0.1022000014781952,-0.1650000065565109,0.981000006198883,-0.0035000001080334,-0.1344999969005584,0.9908999800682068,548.9840087890625,0.0,1041.0,800.0,1041.0,800.0,1000.0,2.09168853806199,-6.40074064744658,1.0,1.0,1040.08695652174,799.275362318841,649.0,1109.0,460.0,0.0962973393719219,,,,,,,,,,
0.779,5.010000228881836,5.289999961853027,1041.0,799.0,1041.0,799.0,-33.299999237060554,-106.68000030517578,543.0800170898438,0.0,0.0,-0.1020999997854232,-0.1635999977588653,0.9811999797821044,-0.0032999999821186,-0.1345999985933303,0.9908999800682068,554.4595336914064,0.0,1041.0,799.0,1041.0,799.333333333333,1000.0,1.22568117694445,-43.3003680558771,1.0,1.0,1040.08695652174,799.275362318841,649.0,1109.0,460.0,0.0962973393719219,,,,,,,,,,
0.799,5.0,5.289999961853027,1041.0,799.0,1041.0,799.0,-33.310001373291016,-106.72000122070312,542.9299926757812,0.0,0.0,-0.1023000031709671,-0.1634999960660934,0.9811999797821044,-0.0031999999191612,-0.135000005364418,0.9908000230789183,554.3209228515625,0.0,1041.0,799.0,1041.0,799.0,1000.0,0.8173439364816691,-20.4168620231388,1.0,1.0,1040.08695652174,799.275362318841,649.0,1109.0,460.0,0.0962973393719219,,,,,,,,,,
