Timestamp,GSR RAW,GSR Resistance CAL,GSR Conductance CAL,GSR RAW.1,GSR Resistance CAL.1,GSR Conductance CAL.1
0.0,,,,,,
0.0,,,,,,
0.0,,,,,,
0.0,,,,,,
0.0,,,,,,
0.0017542,,,,18942.0,104.44014929352171,9.5748618396702
0.00183905,,,,,,
0.0027504,18272.0,162.4865201161344,6.15435667700476,,,
0.003792175,,,,,,
0.0057453,,,,,,
0.007698425,,,,,,
0.009566700000000001,,,,18943.0,104.38449240607514,9.57996707125627
0.00965155,,,,,,
0.0105629,18273.0,162.35184417737258,6.159461908590828,,,
0.011604675,,,,,,
0.0135578,,,,,,
0.015510925,,,,,,
0.0173792,,,,18943.0,104.38449240607514,9.57996707125627
0.017464050000000002,,,,,,
0.0183754,18272.0,162.4865201161344,6.15435667700476,,,
0.019,,,,,,
0.019417175000000002,,,,,,
0.021370300000000002,,,,,,
0.023323425000000002,,,,,,
0.0251917,,,,18944.0,104.3288948069241,9.585072302842338
0.025276550000000002,,,,,,
0.0261879,18272.0,162.4865201161344,6.15435667700476,,,
0.027229675000000002,,,,,,
0.029182800000000002,,,,,,
0.031135925000000002,,,,,,
0.0330042,,,,18942.0,104.44014929352171,9.5748618396702
0.03308905,,,,,,
0.0340004,18272.0,162.4865201161344,6.15435667700476,,,
0.035042175,,,,,,
0.0369015,,,,,,
0.0369953,,,,,,
0.038948425,,,,,,
0.04,,,,,,
0.04080775,,,,,,
0.0408167,,,,18942.0,104.44014929352171,9.5748618396702
0.04090155,,,,,,
0.0418129,18272.0,162.4865201161344,6.15435667700476,,,
0.042854675,,,,,,
0.044714,,,,,,
0.0448078,,,,,,
0.046760925,,,,,,
0.04862025,,,,,,
0.0486292,,,,18943.0,104.38449240607514,9.57996707125627
0.04871405,,,,,,
0.0496254,18271.0,162.62141967621426,6.149251445418691,,,
0.050667175,,,,,,
0.0525265,,,,,,
0.0526203,,,,,,
0.054573425,,,,,,
0.05643275,,,,,,
0.0564417,,,,18942.0,104.44014929352171,9.5748618396702
0.05652655,,,,,,
0.0574379,18271.0,162.62141967621426,6.149251445418691,,,
0.058479675,,,,,,
0.059,,,,,,
0.060339,,,,,,
0.0604328,,,,,,
0.062385925,,,,,,
0.06424525,,,,,,
0.0642542,,,,18941.0,104.49586556415044,9.56975660808413
0.06433905,,,,,,
0.0652504,18271.0,162.62141967621426,6.149251445418691,,,
0.066292175,,,,,,
0.0681515,,,,,,
0.0682453,,,,,,
0.070198425,,,,,,
0.07205775,,,,,,
0.0720667,,,,18941.0,104.49586556415044,9.56975660808413
0.07215155,,,,,,
0.0730629,18272.0,162.4865201161344,6.15435667700476,,,
0.074104675,,,,,,
